Date,Close
2019-10-23,800.5146
2019-10-24,802.5480
2019-10-25,795.1841
2019-10-28,806.8319
2019-10-29,831.3863
2019-10-30,816.0133
2019-10-31,806.6408
2019-11-01,814.1651
2019-11-04,809.4566
2019-11-05,784.9117
2019-11-06,785.0978
2019-11-07,788.5494
2019-11-08,796.5417
2019-11-11,812.6192
2019-11-12,798.1295
2019-11-13,792.3510
2019-11-14,791.9355
2019-11-15,796.8654
2019-11-18,788.7679
2019-11-19,789.3185
2019-11-20,781.0534
2019-11-21,790.7974
2019-11-22,805.1036
2019-11-25,796.7372
2019-11-26,803.6664
2019-11-27,792.3304
2019-11-28,797.0825
2019-11-29,781.5344
2019-12-02,784.5836
2019-12-03,797.7696
2019-12-04,808.3966
2019-12-05,787.9917
2019-12-06,789.8582
2019-12-09,786.2225
2019-12-10,802.4205
2019-12-11,807.3916
2019-12-12,824.5721
2019-12-13,818.6666
2019-12-16,805.9058
2019-12-17,779.0951
2019-12-18,782.6985
2019-12-19,779.9933
2019-12-20,783.6684
2019-12-23,782.2425
2019-12-24,785.2366
2019-12-25,801.7438
2019-12-26,788.5528
2019-12-27,794.8909
2019-12-30,809.5664
2019-12-31,815.9630
2020-01-01,837.9794
2020-01-02,834.6382
2020-01-03,836.8951
2020-01-06,833.8284
2020-01-07,830.3547
2020-01-08,851.8093
2020-01-09,835.2630
2020-01-10,828.8491
2020-01-13,823.3264
2020-01-14,823.9947
2020-01-15,820.9361
2020-01-16,828.6412
2020-01-17,835.1746
2020-01-20,856.9971
2020-01-21,867.9359
2020-01-22,857.3292
2020-01-23,838.7088
2020-01-24,834.2769
2020-01-27,827.5195
2020-01-28,824.8933
2020-01-29,840.7662
2020-01-30,845.1741
2020-01-31,829.4687
2020-02-03,820.6776
2020-02-04,839.6371
2020-02-05,825.9413
2020-02-06,834.8329
2020-02-07,845.1821
2020-02-10,831.3177
2020-02-11,816.5617
2020-02-12,820.5796
2020-02-13,824.2631
2020-02-14,836.3686
2020-02-17,843.2691
2020-02-18,831.7185
2020-02-19,853.4165
2020-02-20,855.9031
2020-02-21,857.8160
2020-02-24,860.5428
2020-02-25,842.7649
2020-02-26,833.4263
2020-02-27,843.2693
2020-02-28,851.7743
2020-03-02,846.0341
2020-03-03,847.6579
2020-03-04,841.6307
2020-03-05,835.3197
2020-03-06,830.5247
2020-03-09,817.9646
2020-03-10,809.9614
2020-03-11,808.8681
2020-03-12,809.1702
2020-03-13,807.6518
2020-03-16,805.7855
2020-03-17,810.7975
2020-03-18,812.4006
2020-03-19,813.4294
2020-03-20,809.2444
2020-03-23,808.7758
2020-03-24,818.0760
2020-03-25,826.2906
2020-03-26,823.1462
2020-03-27,816.3277
2020-03-30,808.4639
2020-03-31,796.6539
2020-04-01,815.1082
2020-04-02,805.8097
2020-04-03,816.6348
2020-04-06,816.2251
2020-04-07,823.9768
2020-04-08,817.4715
2020-04-09,815.1612
2020-04-10,827.1715
2020-04-13,845.9141
2020-04-14,848.8238
2020-04-15,863.0108
2020-04-16,872.0127
2020-04-17,884.2882
2020-04-20,889.2057
2020-04-21,888.8746
2020-04-22,919.5561
2020-04-23,916.1226
2020-04-24,927.8683
2020-04-27,925.7044
2020-04-28,932.1835
2020-04-29,925.5544
2020-04-30,917.1210
2020-05-01,915.8357
2020-05-04,927.0917
2020-05-05,913.4744
2020-05-06,931.9601
2020-05-07,933.5537
2020-05-08,940.3371
2020-05-11,932.2640
2020-05-12,947.3984
2020-05-13,946.2941
2020-05-14,952.7572
2020-05-15,931.9884
2020-05-18,958.4794
2020-05-19,970.2912
2020-05-20,961.5595
2020-05-21,954.1958
2020-05-22,957.7662
2020-05-25,947.8136
2020-05-26,929.5228
2020-05-27,928.7374
2020-05-28,947.3128
2020-05-29,956.7922
2020-06-01,963.9760
2020-06-02,958.3773
2020-06-03,982.1039
2020-06-04,970.2635
2020-06-05,959.5176
2020-06-08,944.1055
2020-06-09,950.7171
2020-06-10,940.7525
2020-06-11,942.1045
2020-06-12,953.8156
2020-06-15,933.3927
2020-06-16,923.5951
2020-06-17,932.4047
2020-06-18,934.9768
2020-06-19,933.9709
2020-06-22,934.9487
2020-06-23,927.2434
2020-06-24,931.8591
2020-06-25,943.3774
2020-06-26,935.3401
2020-06-29,927.4864
2020-06-30,912.3236
2020-07-01,910.8113
2020-07-02,925.8255
2020-07-03,917.8361
2020-07-06,915.6995
2020-07-07,934.0687
2020-07-08,923.8801
2020-07-09,920.2705
2020-07-10,920.1761
2020-07-13,918.6458
2020-07-14,945.2727
2020-07-15,943.1580
2020-07-16,962.8706
2020-07-17,970.9964
2020-07-20,999.9624
2020-07-21,1031.8987
2020-07-22,1009.5009
2020-07-23,1016.6126
2020-07-24,1016.0609
2020-07-27,1037.2030
2020-07-28,1063.3248
2020-07-29,1068.3474
2020-07-30,1067.6286
2020-07-31,1077.0250
2020-08-03,1060.7675
2020-08-04,1067.3301
2020-08-05,1076.2353
2020-08-06,1079.0527
2020-08-07,1065.4320
2020-08-10,1078.3993
2020-08-11,1076.0930
2020-08-12,1068.6098
2020-08-13,1075.0429
2020-08-14,1062.5686
2020-08-17,1077.1880
2020-08-18,1076.5749
2020-08-19,1063.4112
2020-08-20,1068.1833
2020-08-21,1098.7490
2020-08-24,1116.1939
2020-08-25,1094.5589
2020-08-26,1080.8775
2020-08-27,1091.0391
2020-08-28,1105.8669
2020-08-31,1103.3930
2020-09-01,1115.6839
2020-09-02,1098.7456
2020-09-03,1112.2954
2020-09-04,1089.5030
2020-09-07,1095.9799
2020-09-08,1116.8308
2020-09-09,1115.5481
2020-09-10,1127.5740
2020-09-11,1091.3774
2020-09-14,1105.5900
2020-09-15,1103.2234
2020-09-16,1116.0070
2020-09-17,1095.8217
2020-09-18,1124.5965
2020-09-21,1128.3699
2020-09-22,1155.8159
2020-09-23,1135.5434
2020-09-24,1122.5272
2020-09-25,1144.5592
2020-09-28,1152.9657
2020-09-29,1137.8338
2020-09-30,1127.9763
2020-10-01,1116.4824
2020-10-02,1133.5849
2020-10-05,1124.6330
2020-10-06,1125.7182
2020-10-07,1142.7116
2020-10-08,1129.7412
2020-10-09,1121.9957
2020-10-12,1111.8021
2020-10-13,1131.5238
2020-10-14,1124.0570
2020-10-15,1140.9159
2020-10-16,1153.2964
2020-10-19,1160.6657
2020-10-20,1175.0633
2020-10-21,1187.7323
2020-10-22,1180.3830
2020-10-23,1194.9026
2020-10-26,1245.9411
2020-10-27,1256.2528
2020-10-28,1257.1129
2020-10-29,1259.8048
2020-10-30,1255.7928
2020-11-02,1253.5497
2020-11-03,1219.2969
2020-11-04,1203.2800
2020-11-05,1221.5034
2020-11-06,1228.7017
2020-11-09,1235.4361
2020-11-10,1224.7628
2020-11-11,1229.0268
2020-11-12,1233.6641
2020-11-13,1224.1754
2020-11-16,1197.2947
2020-11-17,1183.7099
2020-11-18,1190.7774
2020-11-19,1203.6225
2020-11-20,1202.5621
2020-11-23,1212.2866
2020-11-24,1183.5503
2020-11-25,1156.3298
2020-11-26,1164.8449
2020-11-27,1148.8739
2020-11-30,1180.2663
2020-12-01,1179.9004
2020-12-02,1157.2756
2020-12-03,1170.5400
2020-12-04,1150.1882
2020-12-07,1160.4609
2020-12-08,1149.4343
2020-12-09,1122.5944
2020-12-10,1149.9219
2020-12-11,1137.4325
2020-12-14,1143.1161
2020-12-15,1148.6454
2020-12-16,1134.9469
2020-12-17,1117.3855
2020-12-18,1127.6498
2020-12-21,1153.9516
2020-12-22,1170.5701
2020-12-23,1166.9196
2020-12-24,1163.9010
2020-12-25,1175.4780
2020-12-28,1183.3867
2020-12-29,1156.9824
2020-12-30,1169.7213
2020-12-31,1178.4083
2021-01-01,1153.1895
2021-01-04,1151.0834
2021-01-05,1132.3030
2021-01-06,1145.1666
2021-01-07,1153.2026
2021-01-08,1153.3130
2021-01-11,1149.8509
2021-01-12,1150.2376
2021-01-13,1153.4185
2021-01-14,1147.0692
2021-01-15,1159.9994
2021-01-18,1150.2377
2021-01-19,1151.7855
2021-01-20,1144.3188
2021-01-21,1142.2571
2021-01-22,1149.8881
2021-01-25,1120.8466
2021-01-26,1093.4524
2021-01-27,1110.3250
2021-01-28,1100.3946
2021-01-29,1083.8002
2021-02-01,1073.3260
2021-02-02,1061.2629
2021-02-03,1082.1529
2021-02-04,1107.4808
2021-02-05,1112.2748
2021-02-08,1144.3002
2021-02-09,1129.6038
2021-02-10,1143.3270
2021-02-11,1132.3848
2021-02-12,1122.5919
2021-02-15,1153.6880
2021-02-16,1152.1885
2021-02-17,1141.5065
2021-02-18,1151.3988
2021-02-19,1181.0227
2021-02-22,1156.0034
2021-02-23,1150.8223
2021-02-24,1157.6664
2021-02-25,1140.4072
2021-02-26,1136.7189
2021-03-01,1116.9156
2021-03-02,1124.7140
2021-03-03,1145.3809
2021-03-04,1147.4409
2021-03-05,1139.1924
2021-03-08,1121.2123
2021-03-09,1141.9702
2021-03-10,1142.4263
2021-03-11,1163.9466
2021-03-12,1151.9759
2021-03-15,1136.7108
2021-03-16,1135.4124
2021-03-17,1139.3731
2021-03-18,1156.9283
2021-03-19,1166.1371
2021-03-22,1163.9778
2021-03-23,1149.8113
2021-03-24,1136.7023
2021-03-25,1146.9734
2021-03-26,1153.7130
2021-03-29,1153.5547
2021-03-30,1160.7728
2021-03-31,1186.6525
2021-04-01,1204.2975
2021-04-02,1195.4195
2021-04-05,1219.1623
2021-04-06,1199.0756
2021-04-07,1200.7923
2021-04-08,1196.8688
2021-04-09,1198.3423
2021-04-12,1206.3966
2021-04-13,1210.4689
2021-04-14,1221.0488
2021-04-15,1197.1397
2021-04-16,1222.5628
2021-04-19,1216.4371
2021-04-20,1220.0543
