Date,Close
2021-03-22,3766.9162
2021-03-23,3776.6798
2021-03-24,3746.8426
2021-03-25,3766.0069
2021-03-26,3685.1232
2021-03-29,3611.2251
2021-03-30,3681.5629
2021-03-31,3629.3444
2021-04-01,3685.1005
2021-04-02,3669.7907
2021-04-05,3730.3174
2021-04-06,3757.7300
2021-04-07,3771.7183
2021-04-08,3712.3094
2021-04-09,3771.1884
2021-04-12,3779.3166
2021-04-13,3778.0151
2021-04-14,3704.3107
2021-04-15,3717.2828
2021-04-16,3767.3268
2021-04-19,3768.7159
2021-04-20,3797.4776
