Date,Close
2019-07-10,490.2497
2019-07-11,496.0579
2019-07-12,500.4069
2019-07-15,506.8593
2019-07-16,506.6613
2019-07-17,516.0855
2019-07-18,515.4419
2019-07-19,518.8444
2019-07-22,516.2577
2019-07-23,521.3416
2019-07-24,515.3629
2019-07-25,536.5333
2019-07-26,525.0487
2019-07-29,517.8062
2019-07-30,506.0246
2019-07-31,491.7548
2019-08-01,484.6582
2019-08-02,485.1921
2019-08-05,484.6753
2019-08-06,489.4235
2019-08-07,495.6731
2019-08-08,491.7690
2019-08-09,483.5511
2019-08-12,471.7914
2019-08-13,468.1062
2019-08-14,467.4774
2019-08-15,464.7765
2019-08-16,454.5888
2019-08-19,460.4960
2019-08-20,458.0858
2019-08-21,464.5752
2019-08-22,471.2077
2019-08-23,471.7411
2019-08-26,470.0550
2019-08-27,474.5361
2019-08-28,463.8597
2019-08-29,471.6132
2019-08-30,475.2975
2019-09-02,481.2931
2019-09-03,486.1014
2019-09-04,491.8786
2019-09-05,498.1198
2019-09-06,496.8683
2019-09-09,504.3789
2019-09-10,496.2654
2019-09-11,488.6442
2019-09-12,485.2529
2019-09-13,486.1820
2019-09-16,483.0889
2019-09-17,488.9397
2019-09-18,486.7009
2019-09-19,490.4277
2019-09-20,496.4406
2019-09-23,495.8864
2019-09-24,500.8554
2019-09-25,501.0036
2019-09-26,502.5919
2019-09-27,492.4524
2019-09-30,490.5750
2019-10-01,491.0187
2019-10-02,483.9003
2019-10-03,496.0738
2019-10-04,497.9787
2019-10-07,500.2829
2019-10-08,499.0886
2019-10-09,499.5896
2019-10-10,510.1812
2019-10-11,503.8083
2019-10-14,511.3184
2019-10-15,522.8269
2019-10-16,534.5346
2019-10-17,533.0250
2019-10-18,533.6442
2019-10-21,530.2933
2019-10-22,531.0182
2019-10-23,538.9940
2019-10-24,544.2066
2019-10-25,556.8752
2019-10-28,549.0148
2019-10-29,555.6741
2019-10-30,540.7421
2019-10-31,552.2936
2019-11-01,545.9916
2019-11-04,558.8154
2019-11-05,566.1324
2019-11-06,558.7909
2019-11-07,574.3997
2019-11-08,582.3975
2019-11-11,584.0488
2019-11-12,586.8890
2019-11-13,590.0113
2019-11-14,586.3022
2019-11-15,601.5938
2019-11-18,604.8996
2019-11-19,611.5129
2019-11-20,608.2403
2019-11-21,600.4253
2019-11-22,610.4610
2019-11-25,609.5964
2019-11-26,603.3446
2019-11-27,607.3184
2019-11-28,608.9364
2019-11-29,608.8375
2019-12-02,610.5188
2019-12-03,609.5999
2019-12-04,602.0440
2019-12-05,596.3691
2019-12-06,595.1792
2019-12-09,586.7761
2019-12-10,595.2720
2019-12-11,605.9996
2019-12-12,595.9682
2019-12-13,581.4365
2019-12-16,580.4291
2019-12-17,577.3877
2019-12-18,587.6049
2019-12-19,584.1404
2019-12-20,600.1593
2019-12-23,598.6175
2019-12-24,600.1012
2019-12-25,600.8576
2019-12-26,596.5918
2019-12-27,605.5433
2019-12-30,593.9840
2019-12-31,595.9658
2020-01-01,594.2305
2020-01-02,593.4940
2020-01-03,595.8249
2020-01-06,604.0622
2020-01-07,605.9871
2020-01-08,604.3170
2020-01-09,603.2393
2020-01-10,600.1073
2020-01-13,593.5986
2020-01-14,600.6923
2020-01-15,609.3956
2020-01-16,602.7232
2020-01-17,605.8900
2020-01-20,615.9859
2020-01-21,613.1187
2020-01-22,606.3892
2020-01-23,613.7061
2020-01-24,618.2529
2020-01-27,616.5110
2020-01-28,609.0397
2020-01-29,591.3821
2020-01-30,589.7475
2020-01-31,586.6673
2020-02-03,589.3582
2020-02-04,580.5934
2020-02-05,585.2767
2020-02-06,596.4494
2020-02-07,605.5925
2020-02-10,596.8285
2020-02-11,601.2443
2020-02-12,600.0964
2020-02-13,615.9576
2020-02-14,615.9707
2020-02-17,610.0356
2020-02-18,617.9973
2020-02-19,625.0580
2020-02-20,613.6607
2020-02-21,608.5673
2020-02-24,608.3469
2020-02-25,590.6387
2020-02-26,590.7022
2020-02-27,594.8893
2020-02-28,590.8619
2020-03-02,598.7111
2020-03-03,601.4501
2020-03-04,587.5433
2020-03-05,576.6149
2020-03-06,584.9196
2020-03-09,579.8909
2020-03-10,577.5370
2020-03-11,590.8431
2020-03-12,587.8879
2020-03-13,586.6990
2020-03-16,576.9241
2020-03-17,580.0661
2020-03-18,571.6151
2020-03-19,576.3337
2020-03-20,579.2177
2020-03-23,563.2453
2020-03-24,559.7116
2020-03-25,558.1664
2020-03-26,571.2917
2020-03-27,569.3174
2020-03-30,560.8022
2020-03-31,562.2675
2020-04-01,564.7645
2020-04-02,564.2690
2020-04-03,559.0297
2020-04-06,552.5289
2020-04-07,557.1050
2020-04-08,556.8884
2020-04-09,561.0813
2020-04-10,559.0329
2020-04-13,550.1331
2020-04-14,561.1097
2020-04-15,557.3434
2020-04-16,560.3766
2020-04-17,558.3679
2020-04-20,566.1689
2020-04-21,581.1102
2020-04-22,593.6932
2020-04-23,586.8836
2020-04-24,587.2579
2020-04-27,585.7124
2020-04-28,576.1208
2020-04-29,572.1658
2020-04-30,594.4735
2020-05-01,591.1708
2020-05-04,585.2830
2020-05-05,597.5164
2020-05-06,596.5751
2020-05-07,599.0946
2020-05-08,614.4367
2020-05-11,608.6411
2020-05-12,608.3915
2020-05-13,618.8396
2020-05-14,630.7706
2020-05-15,638.2850
2020-05-18,649.2466
2020-05-19,643.7435
2020-05-20,644.3425
2020-05-21,642.5280
2020-05-22,642.6792
2020-05-25,640.7708
2020-05-26,641.3174
2020-05-27,639.7943
2020-05-28,640.8924
2020-05-29,647.7680
2020-06-01,635.4232
2020-06-02,650.1156
2020-06-03,665.8448
2020-06-04,668.1470
2020-06-05,663.3382
2020-06-08,652.2679
2020-06-09,654.4916
2020-06-10,658.5134
2020-06-11,655.4109
2020-06-12,657.8644
2020-06-15,649.4540
2020-06-16,655.9308
2020-06-17,659.4444
2020-06-18,667.4175
2020-06-19,684.3080
2020-06-22,687.3170
2020-06-23,684.3027
2020-06-24,699.1097
2020-06-25,695.7618
2020-06-26,698.7967
2020-06-29,682.9863
2020-06-30,692.1610
2020-07-01,674.6517
2020-07-02,653.8057
2020-07-03,651.3842
2020-07-06,668.7877
2020-07-07,664.8138
2020-07-08,659.8656
2020-07-09,677.0797
2020-07-10,668.5226
2020-07-13,666.3343
2020-07-14,670.0731
2020-07-15,667.3179
2020-07-16,661.4261
2020-07-17,662.9242
2020-07-20,682.3117
2020-07-21,664.1416
2020-07-22,663.5786
2020-07-23,650.3962
2020-07-24,644.0019
2020-07-27,638.4788
2020-07-28,626.4962
2020-07-29,625.6726
2020-07-30,629.1981
2020-07-31,627.1524
2020-08-03,623.0604
2020-08-04,623.0099
2020-08-05,624.5514
2020-08-06,640.1500
2020-08-07,638.9496
2020-08-10,635.2606
2020-08-11,633.6569
2020-08-12,631.0372
2020-08-13,647.1650
2020-08-14,650.9706
2020-08-17,645.3474
2020-08-18,637.2722
2020-08-19,648.6899
2020-08-20,646.9298
2020-08-21,641.3229
2020-08-24,634.9182
2020-08-25,622.2332
2020-08-26,607.8400
2020-08-27,607.5959
2020-08-28,593.9722
2020-08-31,614.2037
2020-09-01,613.0684
2020-09-02,614.9950
2020-09-03,630.1704
2020-09-04,642.2264
2020-09-07,641.8916
2020-09-08,657.7034
2020-09-09,667.6951
2020-09-10,668.6677
2020-09-11,684.3895
2020-09-14,693.8434
2020-09-15,700.0619
2020-09-16,710.3831
2020-09-17,702.9958
2020-09-18,708.0411
2020-09-21,722.0731
2020-09-22,719.5022
2020-09-23,701.2482
2020-09-24,706.6780
2020-09-25,728.8811
2020-09-28,730.0334
2020-09-29,725.3884
2020-09-30,726.1679
2020-10-01,726.7047
2020-10-02,724.8017
2020-10-05,717.3681
2020-10-06,703.8145
2020-10-07,710.8960
2020-10-08,705.8116
2020-10-09,710.8208
2020-10-12,706.4038
2020-10-13,714.8144
2020-10-14,713.3284
2020-10-15,702.8922
2020-10-16,687.3864
2020-10-19,703.2325
2020-10-20,696.1469
2020-10-21,700.7698
2020-10-22,698.6397
2020-10-23,690.0384
2020-10-26,675.6244
2020-10-27,653.9937
2020-10-28,658.2381
2020-10-29,675.0051
2020-10-30,668.2349
2020-11-02,662.5953
2020-11-03,671.2807
2020-11-04,686.5597
2020-11-05,669.6010
2020-11-06,679.4040
2020-11-09,681.9577
2020-11-10,679.4329
2020-11-11,675.0407
2020-11-12,667.2492
2020-11-13,664.7183
2020-11-16,663.8561
2020-11-17,664.2183
2020-11-18,665.0012
2020-11-19,677.5123
2020-11-20,686.5530
2020-11-23,682.8883
2020-11-24,690.4234
2020-11-25,693.5543
2020-11-26,688.3481
2020-11-27,691.5666
2020-11-30,691.1628
2020-12-01,705.1625
2020-12-02,708.4072
2020-12-03,697.7969
2020-12-04,699.8028
2020-12-07,691.2211
2020-12-08,711.4486
2020-12-09,708.9167
2020-12-10,707.9105
2020-12-11,697.8167
2020-12-14,683.9465
2020-12-15,705.2689
2020-12-16,700.8875
2020-12-17,715.6844
2020-12-18,708.3262
2020-12-21,724.4438
2020-12-22,727.5148
2020-12-23,721.2974
2020-12-24,727.0911
2020-12-25,735.0461
2020-12-28,741.5198
2020-12-29,738.6993
2020-12-30,745.4814
2020-12-31,750.5979
2021-01-01,741.0233
2021-01-04,738.7776
2021-01-05,734.5515
2021-01-06,724.6647
2021-01-07,712.8721
2021-01-08,710.8890
2021-01-11,715.3102
2021-01-12,726.0059
2021-01-13,728.5364
2021-01-14,727.4787
2021-01-15,730.6370
2021-01-18,724.4297
2021-01-19,710.1655
2021-01-20,705.1278
2021-01-21,702.2190
2021-01-22,701.6768
2021-01-25,710.8613
2021-01-26,719.5662
2021-01-27,728.9384
2021-01-28,707.9854
2021-01-29,704.7797
2021-02-01,704.6926
2021-02-02,696.1747
2021-02-03,700.1031
2021-02-04,694.4133
2021-02-05,688.2973
2021-02-08,685.0914
2021-02-09,683.6855
2021-02-10,663.3154
2021-02-11,662.2860
2021-02-12,656.1878
2021-02-15,663.6268
2021-02-16,679.9086
2021-02-17,683.0985
2021-02-18,689.9626
2021-02-19,686.2366
2021-02-22,689.3946
2021-02-23,688.2848
2021-02-24,688.0057
2021-02-25,690.4149
2021-02-26,706.1813
2021-03-01,693.6041
2021-03-02,680.2345
2021-03-03,679.8030
2021-03-04,682.9977
2021-03-05,676.8098
2021-03-08,675.6310
2021-03-09,683.1424
2021-03-10,688.5220
2021-03-11,695.2182
2021-03-12,699.7088
2021-03-15,706.3662
2021-03-16,710.9396
2021-03-17,696.7109
2021-03-18,711.3325
2021-03-19,698.0830
2021-03-22,694.8308
2021-03-23,697.8397
2021-03-24,725.3932
2021-03-25,727.0111
2021-03-26,721.0427
2021-03-29,726.4921
2021-03-30,727.0679
2021-03-31,716.4305
2021-04-01,726.7834
2021-04-02,727.0660
2021-04-05,730.0314
2021-04-06,736.4125
2021-04-07,744.7900
2021-04-08,750.6733
2021-04-09,738.0925
2021-04-12,722.0784
2021-04-13,705.5815
2021-04-14,698.3025
2021-04-15,697.2644
2021-04-16,694.2332
2021-04-19,693.3831
2021-04-20,710.1058
