Date,Close
2021-01-01,1751.0643
2021-01-04,1746.7634
2021-01-05,1720.4441
2021-01-06,1737.7663
2021-01-07,1750.3283
2021-01-08,1748.6227
2021-01-11,1742.8859
2021-01-12,1746.0370
2021-01-13,1751.5194
2021-01-14,1742.4255
2021-01-15,1761.4485
2021-01-18,1746.6642
2021-01-19,1746.9912
2021-01-20,1735.7992
2021-01-21,1732.4604
2021-01-22,1745.7757
2021-01-25,1702.5909
2021-01-26,1660.7870
2021-01-27,1685.8392
2021-01-28,1671.0434
2021-01-29,1645.4641
2021-02-01,1631.8500
2021-02-02,1612.0173
2021-02-03,1642.8632
2021-02-04,1677.9538
2021-02-05,1684.7228
2021-02-08,1734.8809
2021-02-09,1715.3663
2021-02-10,1736.2668
2021-02-11,1720.0097
2021-02-12,1705.7083
2021-02-15,1752.3242
2021-02-16,1749.4818
2021-02-17,1731.0539
2021-02-18,1742.9561
2021-02-19,1785.7057
2021-02-22,1747.9042
2021-02-23,1740.5069
2021-02-24,1748.5031
2021-02-25,1722.4020
2021-02-26,1717.1546
2021-03-01,1690.1343
2021-03-02,1701.7790
2021-03-03,1730.7582
2021-03-04,1734.4094
2021-03-05,1722.2629
2021-03-08,1696.6109
2021-03-09,1729.3921
2021-03-10,1730.5649
2021-03-11,1762.3154
2021-03-12,1744.2049
2021-03-15,1722.0276
2021-03-16,1721.5514
2021-03-17,1730.2787
2021-03-18,1756.5745
2021-03-19,1772.0702
2021-03-22,1771.5063
2021-03-23,1748.8941
2021-03-24,1728.5339
2021-03-25,1745.7254
2021-03-26,1756.5702
2021-03-29,1757.3842
2021-03-30,1768.4559
2021-03-31,1809.8405
2021-04-01,1835.9281
2021-04-02,1821.7883
2021-04-05,1855.1781
2021-04-06,1823.0044
2021-04-07,1823.7449
2021-04-08,1818.2578
2021-04-09,1819.8875
2021-04-12,1835.1341
2021-04-13,1838.5498
2021-04-14,1853.1544
2021-04-15,1816.5666
2021-04-16,1855.9754
2021-04-19,1847.1579
2021-04-20,1854.6970
